"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"96",7342,579,174,832,50.39,"H",0.768924302788845,0.231075697211155,0.768924302788845,"Yes"
"97",7343,542,103,689,44.97,"H",0.84031007751938,0.15968992248062,0.84031007751938,"Yes"
"98",7346,580,78,731,44.54,"H",0.881458966565349,0.11854103343465,0.881458966565349,"Yes"
"99",7348,220,56,311,41.42,"H",0.797101449275362,0.202898550724638,0.797101449275362,"Yes"
"100",7349,274,42,355,43.29,"H",0.867088607594937,0.132911392405063,0.867088607594937,"Yes"
"101",7501,241,64,347,37.72,"H",0.790163934426229,0.20983606557377,0.790163934426229,"Yes"
"102",7503,406,121,556,40.35,"H",0.770398481973435,0.229601518026565,0.770398481973435,"Yes"
"103",7505,314,115,477,58.74,"H",0.731934731934732,0.268065268065268,0.731934731934732,"Yes"
"104",7507,473,84,615,36.39,"H",0.8491921005386,0.1508078994614,0.8491921005386,"Yes"
"105",7508,256,59,359,55.4,"H",0.812698412698413,0.187301587301587,0.812698412698413,"Yes"
"106",7509,310,55,407,47.77,"H",0.849315068493151,0.150684931506849,0.849315068493151,"Yes"
"107",7513,368,92,505,40.27,"H",0.8,0.2,0.8,"Yes"
"108",7515,377,76,513,33.03,"H",0.832229580573951,0.167770419426049,0.832229580573951,"Yes"
"109",7516,286,68,395,52.12,"H",0.807909604519774,0.192090395480226,0.807909604519774,"Yes"
"110",7518,673,91,814,49.54,"H",0.880890052356021,0.119109947643979,0.880890052356021,"Yes"
"111",7521,550,59,648,46.12,"H",0.90311986863711,0.09688013136289,0.90311986863711,"Yes"
"112",7523,574,77,687,46.51,"H",0.881720430107527,0.118279569892473,0.881720430107527,"Yes"
"113",7524,188,32,227,38.22,"H",0.854545454545454,0.145454545454545,0.854545454545454,"Yes"
"114",7525,515,79,648,41.09,"H",0.867003367003367,0.132996632996633,0.867003367003367,"Yes"
"115",7527,243,44,317,45.74,"H",0.846689895470383,0.153310104529617,0.846689895470383,"Yes"
"116",7529,641,90,763,46.1,"H",0.87688098495212,0.12311901504788,0.87688098495212,"Yes"
"117",7532,509,103,663,44.35,"H",0.831699346405229,0.168300653594771,0.831699346405229,"Yes"
"118",7533,686,103,844,50.66,"H",0.869455006337136,0.130544993662864,0.869455006337136,"Yes"
"119",7536,609,89,758,51.89,"H",0.872492836676218,0.127507163323782,0.872492836676218,"Yes"
"120",7539,695,86,829,51.72,"H",0.8898847631242,0.1101152368758,0.8898847631242,"Yes"
"121",7542,606,79,739,48.62,"H",0.884671532846715,0.115328467153285,0.884671532846715,"Yes"
"122",7543,651,93,792,47.88,"H",0.875,0.125,0.875,"Yes"
"123",7546,675,115,856,49.19,"H",0.854430379746835,0.145569620253165,0.854430379746835,"Yes"
"124",7548,674,101,832,49.46,"H",0.869677419354839,0.130322580645161,0.869677419354839,"Yes"
"125",7552,290,43,346,50.43,"H",0.870870870870871,0.129129129129129,0.870870870870871,"Yes"
"126",7553,61,13,79,46.2,"H",0.824324324324324,0.175675675675676,0.824324324324324,"Yes"
"127",7554,583,112,762,50.4,"H",0.838848920863309,0.161151079136691,0.838848920863309,"Yes"
"128",7555,593,119,769,52.81,"H",0.832865168539326,0.167134831460674,0.832865168539326,"Yes"
"129",7556,364,99,487,53.64,"H",0.786177105831533,0.213822894168467,0.786177105831533,"Yes"
"130",7601,196,38,257,31.73,"H",0.837606837606838,0.162393162393162,0.837606837606838,"Yes"
"131",7604,467,81,589,40.35,"H",0.852189781021898,0.147810218978102,0.852189781021898,"Yes"
"132",7605,331,41,462,31.15,"H",0.889784946236559,0.110215053763441,0.889784946236559,"Yes"
"133",7607,514,56,624,37.07,"H",0.901754385964912,0.0982456140350877,0.901754385964912,"Yes"
"134",7608,301,60,471,36.77,"H",0.833795013850416,0.166204986149584,0.833795013850416,"Yes"
"135",7612,351,72,490,35.45,"H",0.829787234042553,0.170212765957447,0.829787234042553,"Yes"
"136",7613,487,74,626,33.98,"H",0.868092691622103,0.131907308377897,0.868092691622103,"Yes"
"137",7615,388,68,515,29.51,"H",0.850877192982456,0.149122807017544,0.850877192982456,"Yes"
"138",7616,188,29,247,42.44,"H",0.866359447004608,0.133640552995392,0.866359447004608,"Yes"
"139",7618,266,47,341,42.62,"H",0.849840255591054,0.150159744408946,0.849840255591054,"Yes"
"140",7619,383,66,487,36.67,"H",0.853006681514477,0.146993318485523,0.853006681514477,"Yes"
"141",7621,238,49,303,36.03,"H",0.829268292682927,0.170731707317073,0.829268292682927,"Yes"
"142",7622,367,65,480,26.71,"H",0.849537037037037,0.150462962962963,0.849537037037037,"Yes"
"143",7623,391,56,482,33.13,"H",0.874720357941834,0.125279642058166,0.874720357941834,"Yes"
"144",7625,277,56,445,52.66,"H",0.831831831831832,0.168168168168168,0.831831831831832,"Yes"
"145",7626,259,67,361,42.47,"H",0.794478527607362,0.205521472392638,0.794478527607362,"Yes"
"146",7627,252,74,356,36.43,"H",0.773006134969325,0.226993865030675,0.773006134969325,"Yes"
"147",7628,266,51,339,37.71,"H",0.839116719242902,0.160883280757098,0.839116719242902,"Yes"
"148",7632,204,41,256,40.57,"H",0.83265306122449,0.16734693877551,0.83265306122449,"Yes"
"149",7633,459,113,623,42.5,"H",0.802447552447552,0.197552447552448,0.802447552447552,"Yes"
