"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"50",7035,76,29,110,33.64,"K",0.723809523809524,0.276190476190476,0.723809523809524,"Yes"
"51",7037,70,16,102,13.62,"K",0.813953488372093,0.186046511627907,0.813953488372093,"Yes"
"52",7038,172,81,268,31.67,"K",0.679841897233202,0.320158102766798,0.679841897233202,"Yes"
"53",7039,170,92,277,37.95,"K",0.648854961832061,0.351145038167939,0.648854961832061,"Yes"
"54",7041,11,8,19,35.85,"K",0.578947368421053,0.421052631578947,0.578947368421053,"Yes"
"55",7043,188,66,261,30.82,"K",0.740157480314961,0.259842519685039,0.740157480314961,"Yes"
"56",7045,166,89,277,39.12,"K",0.650980392156863,0.349019607843137,0.650980392156863,"Yes"
"57",7046,232,124,365,36.07,"K",0.651685393258427,0.348314606741573,0.651685393258427,"Yes"
"58",7047,216,99,330,43.53,"K",0.685714285714286,0.314285714285714,0.685714285714286,"Yes"
"59",7048,339,110,476,29.63,"K",0.755011135857461,0.244988864142539,0.755011135857461,"Yes"
"60",7049,359,168,570,37.4,"K",0.681214421252372,0.318785578747628,0.681214421252372,"Yes"
"61",7052,295,155,477,40.32,"K",0.655555555555556,0.344444444444444,0.655555555555556,"Yes"
"62",7054,287,101,408,24.89,"K",0.739690721649485,0.260309278350515,0.739690721649485,"Yes"
"63",7101,46,10,58,48.33,"K",0.821428571428571,0.178571428571429,0.821428571428571,"Yes"
"64",7201,251,90,359,43.62,"K",0.736070381231672,0.263929618768328,0.736070381231672,"Yes"
"65",7202,228,122,371,50.14,"K",0.651428571428571,0.348571428571429,0.651428571428571,"Yes"
"66",7203,203,85,304,41.31,"K",0.704861111111111,0.295138888888889,0.704861111111111,"Yes"
"67",7205,524,225,784,49.5,"K",0.699599465954606,0.300400534045394,0.699599465954606,"Yes"
"68",7206,90,38,128,40.64,"K",0.703125,0.296875,0.703125,"Yes"
"69",7207,161,57,229,42.81,"K",0.738532110091743,0.261467889908257,0.738532110091743,"Yes"
"70",7208,364,138,533,52.41,"K",0.725099601593626,0.274900398406374,0.725099601593626,"Yes"
"71",7301,626,217,885,50.11,"K",0.742586002372479,0.257413997627521,0.742586002372479,"Yes"
"72",7302,311,107,455,61.73,"K",0.744019138755981,0.255980861244019,0.744019138755981,"Yes"
"73",7303,622,210,915,52.68,"K",0.747596153846154,0.252403846153846,0.747596153846154,"Yes"
"74",7305,566,221,841,58,"K",0.719186785260483,0.280813214739517,0.719186785260483,"Yes"
"75",7308,230,94,349,63.91,"K",0.709876543209877,0.290123456790123,0.709876543209877,"Yes"
"76",7309,228,83,329,45.37,"K",0.733118971061093,0.266881028938907,0.733118971061093,"Yes"
"77",7312,305,139,462,56.96,"K",0.686936936936937,0.313063063063063,0.686936936936937,"Yes"
"78",7313,586,128,787,52.12,"K",0.820728291316527,0.179271708683473,0.820728291316527,"Yes"
"79",7315,519,143,732,52.51,"K",0.783987915407855,0.216012084592145,0.783987915407855,"Yes"
"80",7317,337,107,468,55.84,"K",0.759009009009009,0.240990990990991,0.759009009009009,"Yes"
"81",7318,546,164,751,50.54,"K",0.769014084507042,0.230985915492958,0.769014084507042,"Yes"
"82",7319,496,152,696,45.14,"K",0.765432098765432,0.234567901234568,0.765432098765432,"Yes"
"83",7321,207,62,296,49.42,"K",0.769516728624535,0.230483271375465,0.769516728624535,"Yes"
"84",7322,334,57,446,54.66,"K",0.854219948849105,0.145780051150895,0.854219948849105,"Yes"
"85",7323,262,76,370,51.68,"K",0.775147928994083,0.224852071005917,0.775147928994083,"Yes"
"86",7325,273,83,382,47.57,"K",0.76685393258427,0.23314606741573,0.76685393258427,"Yes"
"87",7326,275,89,387,51.13,"K",0.755494505494505,0.244505494505494,0.755494505494505,"Yes"
"88",7329,551,123,771,54.99,"K",0.817507418397626,0.182492581602374,0.817507418397626,"Yes"
"89",7331,312,121,448,57.22,"K",0.720554272517321,0.279445727482679,0.720554272517321,"Yes"
"90",7332,567,120,733,48.96,"K",0.825327510917031,0.174672489082969,0.825327510917031,"Yes"
"91",7333,290,88,407,47.83,"K",0.767195767195767,0.232804232804233,0.767195767195767,"Yes"
"92",7336,617,194,848,49.05,"K",0.76078914919852,0.23921085080148,0.76078914919852,"Yes"
"93",7337,280,102,412,52.62,"K",0.732984293193717,0.267015706806283,0.732984293193717,"Yes"
"94",7338,633,119,855,56.59,"K",0.841755319148936,0.158244680851064,0.841755319148936,"Yes"
"95",7339,458,117,611,44.44,"K",0.796521739130435,0.203478260869565,0.796521739130435,"Yes"
"96",7342,598,195,832,50.39,"K",0.754098360655738,0.245901639344262,0.754098360655738,"Yes"
"97",7343,534,126,689,44.97,"K",0.809090909090909,0.190909090909091,0.809090909090909,"Yes"
"98",7346,612,84,731,44.54,"K",0.879310344827586,0.120689655172414,0.879310344827586,"Yes"
"99",7348,230,69,311,41.42,"K",0.769230769230769,0.230769230769231,0.769230769230769,"Yes"
