"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"1",1101,117,86,210,42.68,"B",0.576354679802956,0.423645320197044,0.576354679802956,"Yes"
"2",1102,526,271,817,46.74,"B",0.659974905897114,0.340025094102886,0.659974905897114,"Yes"
"3",1104,234,127,376,43.57,"B",0.64819944598338,0.351800554016621,0.64819944598338,"Yes"
"4",1106,328,224,571,40.41,"B",0.594202898550725,0.405797101449275,0.594202898550725,"Yes"
"5",1109,423,246,699,42.97,"B",0.632286995515695,0.367713004484305,0.632286995515695,"Yes"
"6",1111,177,142,328,37.88,"B",0.554858934169279,0.445141065830721,0.554858934169279,"Yes"
"7",1112,155,93,258,38.62,"B",0.625,0.375,0.625,"Yes"
"8",1114,351,213,586,39.38,"B",0.622340425531915,0.377659574468085,0.622340425531915,"Yes"
"9",1115,336,186,558,35.05,"B",0.64367816091954,0.35632183908046,0.64367816091954,"Yes"
"10",1117,186,103,297,38.67,"B",0.643598615916955,0.356401384083045,0.643598615916955,"Yes"
"11",1118,382,203,606,37.24,"B",0.652991452991453,0.347008547008547,0.652991452991453,"Yes"
"12",1119,174,82,266,38.49,"B",0.6796875,0.3203125,0.6796875,"Yes"
"13",1122,134,93,230,39.25,"B",0.590308370044053,0.409691629955947,0.590308370044053,"Yes"
"14",1123,290,219,534,31.01,"B",0.569744597249509,0.430255402750491,0.569744597249509,"Yes"
"15",1126,350,214,586,40.52,"B",0.620567375886525,0.379432624113475,0.620567375886525,"Yes"
"16",1128,328,259,623,40.04,"B",0.558773424190801,0.441226575809199,0.558773424190801,"Yes"
"17",1129,348,208,583,37.79,"B",0.62589928057554,0.37410071942446,0.62589928057554,"Yes"
"18",1132,201,160,379,44.27,"B",0.556786703601108,0.443213296398892,0.556786703601108,"Yes"
"19",1134,156,135,298,43,"B",0.536082474226804,0.463917525773196,0.536082474226804,"Yes"
"20",1135,288,222,529,42.22,"B",0.564705882352941,0.435294117647059,0.564705882352941,"Yes"
"21",1136,152,138,299,40.57,"B",0.524137931034483,0.475862068965517,0.524137931034483,"Yes"
"22",1141,451,228,701,41.31,"B",0.664212076583211,0.335787923416789,0.664212076583211,"Yes"
"23",1144,493,224,741,43.01,"B",0.687587168758717,0.312412831241283,0.687587168758717,"Yes"
"24",1146,451,277,744,44.26,"B",0.619505494505495,0.380494505494505,0.619505494505495,"Yes"
"25",1148,188,141,337,40.75,"B",0.571428571428571,0.428571428571429,0.571428571428571,"Yes"
"26",1149,494,246,765,46.14,"B",0.667567567567568,0.332432432432432,0.667567567567568,"Yes"
"27",1153,408,278,696,43.42,"B",0.594752186588921,0.405247813411079,0.594752186588921,"Yes"
"28",7001,217,57,284,45.23,"B",0.791970802919708,0.208029197080292,0.791970802919708,"Yes"
"29",7002,253,115,373,43.37,"B",0.6875,0.3125,0.6875,"Yes"
"30",7003,614,187,811,51.13,"B",0.766541822721598,0.233458177278402,0.766541822721598,"Yes"
"31",7005,314,89,412,53.86,"B",0.779156327543424,0.220843672456576,0.779156327543424,"Yes"
"32",7006,340,84,437,50.35,"B",0.80188679245283,0.19811320754717,0.80188679245283,"Yes"
"33",7007,661,237,929,55.79,"B",0.736080178173719,0.263919821826281,0.736080178173719,"Yes"
"34",7011,492,167,672,37.03,"B",0.746585735963581,0.253414264036419,0.746585735963581,"Yes"
"35",7012,332,121,458,51.63,"B",0.732891832229581,0.267108167770419,0.732891832229581,"Yes"
"36",7013,529,147,677,42.74,"B",0.782544378698225,0.217455621301775,0.782544378698225,"Yes"
"37",7015,22,7,32,41.03,"B",0.758620689655172,0.241379310344828,0.758620689655172,"Yes"
"38",7016,395,194,607,35.39,"B",0.67062818336163,0.32937181663837,0.67062818336163,"Yes"
"39",7018,363,289,680,39.26,"B",0.556748466257669,0.443251533742331,0.556748466257669,"Yes"
"40",7021,375,163,551,32.84,"B",0.697026022304833,0.302973977695167,0.697026022304833,"Yes"
"41",7022,228,76,309,33.52,"B",0.75,0.25,0.75,"Yes"
"42",7023,329,95,436,28.31,"B",0.775943396226415,0.224056603773585,0.775943396226415,"Yes"
"43",7024,28,11,39,13.98,"B",0.717948717948718,0.282051282051282,0.717948717948718,"Yes"
"44",7025,78,11,92,20.86,"B",0.876404494382023,0.123595505617978,0.876404494382023,"Yes"
"45",7028,329,98,435,28.12,"B",0.770491803278688,0.229508196721311,0.770491803278688,"Yes"
"46",7029,121,47,173,20.66,"B",0.720238095238095,0.279761904761905,0.720238095238095,"Yes"
"47",7030,227,183,427,39.72,"B",0.553658536585366,0.446341463414634,0.553658536585366,"Yes"
"48",7032,202,56,274,32.09,"B",0.782945736434108,0.217054263565891,0.782945736434108,"Yes"
"49",7034,136,26,166,19.73,"B",0.839506172839506,0.160493827160494,0.839506172839506,"Yes"
"50",7035,70,37,110,33.64,"B",0.654205607476635,0.345794392523364,0.654205607476635,"Yes"
