"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"42",7023,302,110,436,28.31,"C",0.733009708737864,0.266990291262136,0.733009708737864,"Yes"
"43",7024,27,12,39,13.98,"C",0.692307692307692,0.307692307692308,0.692307692307692,"Yes"
"44",7025,69,19,92,20.86,"C",0.784090909090909,0.215909090909091,0.784090909090909,"Yes"
"45",7028,295,125,435,28.12,"C",0.702380952380952,0.297619047619048,0.702380952380952,"Yes"
"46",7029,111,47,173,20.66,"C",0.70253164556962,0.29746835443038,0.70253164556962,"Yes"
"47",7030,288,110,427,39.72,"C",0.723618090452261,0.276381909547739,0.723618090452261,"Yes"
"48",7032,190,64,274,32.09,"C",0.748031496062992,0.251968503937008,0.748031496062992,"Yes"
"49",7034,116,41,166,19.73,"C",0.738853503184713,0.261146496815287,0.738853503184713,"Yes"
"50",7035,74,33,110,33.64,"C",0.691588785046729,0.308411214953271,0.691588785046729,"Yes"
"51",7037,58,29,102,13.62,"C",0.666666666666667,0.333333333333333,0.666666666666667,"Yes"
"52",7038,166,76,268,31.67,"C",0.685950413223141,0.31404958677686,0.685950413223141,"Yes"
"53",7039,191,62,277,37.95,"C",0.754940711462451,0.245059288537549,0.754940711462451,"Yes"
"54",7041,16,3,19,35.85,"C",0.842105263157895,0.157894736842105,0.842105263157895,"Yes"
"55",7043,193,55,261,30.82,"C",0.778225806451613,0.221774193548387,0.778225806451613,"Yes"
"56",7045,189,73,277,39.12,"C",0.721374045801527,0.278625954198473,0.721374045801527,"Yes"
"57",7046,235,115,365,36.07,"C",0.671428571428571,0.328571428571429,0.671428571428571,"Yes"
"58",7047,226,79,330,43.53,"C",0.740983606557377,0.259016393442623,0.740983606557377,"Yes"
"59",7048,304,144,476,29.63,"C",0.678571428571429,0.321428571428571,0.678571428571429,"Yes"
"60",7049,387,139,570,37.4,"C",0.73574144486692,0.26425855513308,0.73574144486692,"Yes"
"61",7052,326,121,477,40.32,"C",0.729306487695749,0.270693512304251,0.729306487695749,"Yes"
"62",7054,264,114,408,24.89,"C",0.698412698412698,0.301587301587302,0.698412698412698,"Yes"
"63",7101,45,13,58,48.33,"C",0.775862068965517,0.224137931034483,0.775862068965517,"Yes"
"64",7201,265,81,359,43.62,"C",0.765895953757225,0.234104046242775,0.765895953757225,"Yes"
"65",7202,273,80,371,50.14,"C",0.773371104815864,0.226628895184136,0.773371104815864,"Yes"
"66",7203,217,75,304,41.31,"C",0.743150684931507,0.256849315068493,0.743150684931507,"Yes"
"67",7205,572,175,784,49.5,"C",0.765729585006693,0.234270414993307,0.765729585006693,"Yes"
"68",7206,103,25,128,40.64,"C",0.8046875,0.1953125,0.8046875,"Yes"
"69",7207,172,48,229,42.81,"C",0.781818181818182,0.218181818181818,0.781818181818182,"Yes"
"70",7208,373,140,533,52.41,"C",0.727095516569201,0.272904483430799,0.727095516569201,"Yes"
"71",7301,619,206,885,50.11,"C",0.75030303030303,0.24969696969697,0.75030303030303,"Yes"
"72",7302,328,88,455,61.73,"C",0.788461538461538,0.211538461538462,0.788461538461538,"Yes"
"73",7303,636,206,915,52.68,"C",0.755344418052256,0.244655581947743,0.755344418052256,"Yes"
"74",7305,605,190,841,58,"C",0.761006289308176,0.238993710691824,0.761006289308176,"Yes"
"75",7308,255,68,349,63.91,"C",0.789473684210526,0.210526315789474,0.789473684210526,"Yes"
"76",7309,238,75,329,45.37,"C",0.76038338658147,0.23961661341853,0.76038338658147,"Yes"
"77",7312,346,98,462,56.96,"C",0.779279279279279,0.220720720720721,0.779279279279279,"Yes"
"78",7313,502,182,787,52.12,"C",0.733918128654971,0.266081871345029,0.733918128654971,"Yes"
"79",7315,475,161,732,52.51,"C",0.74685534591195,0.25314465408805,0.74685534591195,"Yes"
"80",7317,343,91,468,55.84,"C",0.790322580645161,0.209677419354839,0.790322580645161,"Yes"
"81",7318,541,163,751,50.54,"C",0.768465909090909,0.231534090909091,0.768465909090909,"Yes"
"82",7319,466,165,696,45.14,"C",0.73851030110935,0.26148969889065,0.73851030110935,"Yes"
"83",7321,183,74,296,49.42,"C",0.712062256809339,0.287937743190661,0.712062256809339,"Yes"
"84",7322,231,101,446,54.66,"C",0.69578313253012,0.30421686746988,0.69578313253012,"Yes"
"85",7323,263,80,370,51.68,"C",0.766763848396501,0.233236151603499,0.766763848396501,"Yes"
"86",7325,260,97,382,47.57,"C",0.728291316526611,0.271708683473389,0.728291316526611,"Yes"
